tradeday,account,ticker,quantity
2018-08-03,XLIN02,PFE,50.0
2018-08-03,XLIN02,T,65.0
2018-08-03,XLIN02,TCEHY,50.0
2018-08-03,XLIN02,TPR,30.0
2018-08-06,XLIN02,DIS,20.0
2018-08-06,XLIN02,FB,15.0
2018-08-06,XLIN02,INTU,10.0
2018-08-06,XLIN02,KHC,35.0
2018-08-06,XLIN02,KO,50.0
2018-08-06,XLIN02,KWEB,60.0
2018-08-06,XLIN02,PFE,50.0
2018-08-06,XLIN02,T,65.0
2018-08-06,XLIN02,TCEHY,50.0
2018-08-06,XLIN02,TPR,30.0
2018-08-07,XLIN02,DIS,20.0
2018-08-07,XLIN02,FB,15.0
2018-08-07,XLIN02,INTU,10.0
2018-08-07,XLIN02,KHC,35.0
2018-08-07,XLIN02,KO,50.0
2018-08-07,XLIN02,KWEB,60.0
2018-08-07,XLIN02,PFE,50.0
2018-08-07,XLIN02,T,65.0
2018-08-07,XLIN02,TCEHY,50.0
2018-08-07,XLIN02,TPR,30.0
2018-08-08,XLIN02,DIS,20.0
2018-08-08,XLIN02,FB,15.0
2018-08-08,XLIN02,INTU,10.0
2018-08-08,XLIN02,KHC,35.0
2018-08-08,XLIN02,KO,50.0
2018-08-08,XLIN02,KWEB,60.0
2018-08-08,XLIN02,PFE,50.0
2018-08-08,XLIN02,T,65.0
2018-08-08,XLIN02,TCEHY,50.0
2018-08-08,XLIN02,TPR,30.0
2018-08-09,XLIN02,DIS,20.0
2018-08-09,XLIN02,FB,15.0
2018-08-09,XLIN02,INTU,10.0
2018-08-09,XLIN02,KHC,35.0
2018-08-09,XLIN02,KO,50.0
2018-08-09,XLIN02,KWEB,60.0
2018-08-09,XLIN02,PFE,50.0
2018-08-09,XLIN02,T,65.0
2018-08-09,XLIN02,TCEHY,50.0
2018-08-09,XLIN02,TPR,30.0
2018-08-10,XLIN02,DIS,20.0
2018-08-10,XLIN02,FB,15.0
2018-08-10,XLIN02,INTU,10.0
2018-08-10,XLIN02,KHC,35.0
2018-08-10,XLIN02,KO,50.0
2018-08-10,XLIN02,KWEB,60.0
2018-08-10,XLIN02,PFE,50.0
2018-08-10,XLIN02,T,65.0
2018-08-10,XLIN02,TCEHY,50.0
2018-08-10,XLIN02,TPR,30.0
2018-08-13,XLIN02,DIS,20.0
2018-08-13,XLIN02,FB,15.0
2018-08-13,XLIN02,INTU,10.0
2018-08-13,XLIN02,KHC,35.0
2018-08-13,XLIN02,KO,50.0
2018-08-13,XLIN02,KWEB,60.0
2018-08-13,XLIN02,PFE,50.0
2018-08-13,XLIN02,T,65.0
2018-08-13,XLIN02,TCEHY,50.0
2018-08-13,XLIN02,TPR,30.0
2018-08-14,XLIN02,DIS,20.0
2018-08-14,XLIN02,FB,15.0
2018-08-14,XLIN02,INTU,10.0
2018-08-14,XLIN02,KHC,35.0
2018-08-14,XLIN02,KO,50.0
2018-08-14,XLIN02,KWEB,60.0
2018-08-14,XLIN02,PFE,50.0
2018-08-14,XLIN02,T,65.0
2018-08-14,XLIN02,TCEHY,50.0
2018-08-14,XLIN02,TPR,30.0
2018-08-15,XLIN02,DIS,20.0
2018-08-15,XLIN02,FB,15.0
2018-08-15,XLIN02,INTU,10.0
2018-08-15,XLIN02,KHC,35.0
2018-08-15,XLIN02,KO,50.0
2018-08-15,XLIN02,KWEB,60.0
2018-08-15,XLIN02,PFE,50.0
2018-08-15,XLIN02,T,65.0
2018-08-15,XLIN02,TCEHY,50.0
2018-08-15,XLIN02,TPR,30.0
2018-08-16,XLIN02,DIS,20.0
2018-08-16,XLIN02,FB,15.0
2018-08-16,XLIN02,INTU,10.0
2018-08-16,XLIN02,KHC,35.0
2018-08-16,XLIN02,KO,50.0
2018-08-16,XLIN02,KWEB,60.0
2018-08-16,XLIN02,PFE,50.0
2018-08-16,XLIN02,T,65.0
2018-08-16,XLIN02,TCEHY,50.0
2018-08-16,XLIN02,TPR,30.0
2018-08-17,XLIN02,DIS,20.0
2018-08-17,XLIN02,FB,15.0
2018-08-17,XLIN02,INTU,10.0
2018-08-17,XLIN02,KHC,35.0
2018-08-17,XLIN02,KO,50.0
2018-08-17,XLIN02,KWEB,60.0
2018-08-17,XLIN02,PFE,50.0
2018-08-17,XLIN02,T,65.0
2018-08-17,XLIN02,TCEHY,50.0
2018-08-17,XLIN02,TPR,30.0
2018-08-20,XLIN02,DIS,20.0
2018-08-20,XLIN02,FB,15.0
2018-08-20,XLIN02,INTU,10.0
2018-08-20,XLIN02,KHC,35.0
2018-08-20,XLIN02,KO,50.0
2018-08-20,XLIN02,KWEB,60.0
2018-08-20,XLIN02,PFE,50.0
2018-08-20,XLIN02,T,65.0
2018-08-20,XLIN02,TCEHY,50.0
2018-08-20,XLIN02,TPR,30.0
2018-08-21,XLIN02,DIS,20.0
2018-08-21,XLIN02,FB,15.0
2018-08-21,XLIN02,INTU,10.0
2018-08-21,XLIN02,KHC,35.0
2018-08-21,XLIN02,KO,50.0
2018-08-21,XLIN02,KWEB,60.0
2018-08-21,XLIN02,PFE,50.0
2018-08-21,XLIN02,T,65.0
2018-08-21,XLIN02,TCEHY,50.0
2018-08-21,XLIN02,TPR,30.0
2018-08-22,XLIN02,DIS,20.0
2018-08-22,XLIN02,FB,15.0
2018-08-22,XLIN02,INTU,10.0
2018-08-22,XLIN02,KHC,35.0
2018-08-22,XLIN02,KO,50.0
2018-08-22,XLIN02,KWEB,60.0
2018-08-22,XLIN02,PFE,50.0
2018-08-22,XLIN02,T,65.0
2018-08-22,XLIN02,TCEHY,50.0
2018-08-22,XLIN02,TPR,30.0
2018-08-23,XLIN02,DIS,20.0
2018-08-23,XLIN02,FB,15.0
2018-08-23,XLIN02,INTU,10.0
2018-08-23,XLIN02,KHC,35.0
2018-08-23,XLIN02,KO,50.0
2018-08-23,XLIN02,KWEB,60.0
2018-08-23,XLIN02,PFE,50.0
2018-08-23,XLIN02,T,65.0
2018-08-23,XLIN02,TCEHY,50.0
2018-08-23,XLIN02,TPR,30.0
2018-08-24,XLIN02,DIS,20.0
2018-08-24,XLIN02,FB,15.0
2018-08-24,XLIN02,INTU,10.0
2018-08-24,XLIN02,KHC,35.0
2018-08-24,XLIN02,KO,50.0
2018-08-24,XLIN02,KWEB,60.0
2018-08-24,XLIN02,PFE,50.0
2018-08-24,XLIN02,T,65.0
2018-08-24,XLIN02,TCEHY,50.0
2018-08-24,XLIN02,TPR,30.0
2018-08-27,XLIN02,DIS,20.0
2018-08-27,XLIN02,FB,15.0
2018-08-27,XLIN02,INTU,10.0
2018-08-27,XLIN02,KHC,35.0
2018-08-27,XLIN02,KO,50.0
2018-08-27,XLIN02,KWEB,60.0
2018-08-27,XLIN02,PFE,50.0
2018-08-27,XLIN02,T,65.0
2018-08-27,XLIN02,TCEHY,50.0
2018-08-27,XLIN02,TPR,30.0
2018-08-28,XLIN02,DIS,20.0
2018-08-28,XLIN02,FB,15.0
2018-08-28,XLIN02,INTU,10.0
2018-08-28,XLIN02,KHC,35.0
2018-08-28,XLIN02,KO,50.0
2018-08-28,XLIN02,KWEB,60.0
2018-08-28,XLIN02,PFE,50.0
2018-08-28,XLIN02,T,65.0
2018-08-28,XLIN02,TCEHY,50.0
2018-08-28,XLIN02,TPR,30.0
2018-08-29,XLIN02,DIS,20.0
2018-08-29,XLIN02,FB,15.0
2018-08-29,XLIN02,INTU,10.0
2018-08-29,XLIN02,KHC,35.0
2018-08-29,XLIN02,KO,50.0
2018-08-29,XLIN02,KWEB,60.0
2018-08-29,XLIN02,PFE,50.0
2018-08-29,XLIN02,T,65.0
2018-08-29,XLIN02,TCEHY,50.0
2018-08-29,XLIN02,TPR,30.0
2018-08-30,XLIN02,DIS,20.0
2018-08-30,XLIN02,FB,15.0
2018-08-30,XLIN02,INTU,10.0
2018-08-30,XLIN02,KHC,35.0
2018-08-30,XLIN02,KO,50.0
2018-08-30,XLIN02,KWEB,60.0
2018-08-30,XLIN02,PFE,50.0
2018-08-30,XLIN02,T,65.0
2018-08-30,XLIN02,TCEHY,50.0
2018-08-30,XLIN02,TPR,30.0
2018-08-31,XLIN02,DIS,20.0
2018-08-31,XLIN02,FB,15.0
2018-08-31,XLIN02,INTU,10.0
2018-08-31,XLIN02,KHC,35.0
2018-08-31,XLIN02,KO,50.0
2018-08-31,XLIN02,KWEB,60.0
2018-08-31,XLIN02,PFE,50.0
2018-08-31,XLIN02,T,65.0
2018-08-31,XLIN02,TCEHY,50.0
2018-08-31,XLIN02,TPR,30.0
2018-09-03,XLIN02,DIS,20.0
2018-09-03,XLIN02,FB,15.0
2018-09-03,XLIN02,INTU,10.0
2018-09-03,XLIN02,KHC,35.0
2018-09-03,XLIN02,KO,50.0
2018-09-03,XLIN02,KWEB,60.0
2018-09-03,XLIN02,PFE,50.0
2018-09-03,XLIN02,T,65.0
2018-09-03,XLIN02,TCEHY,50.0
2018-09-03,XLIN02,TPR,30.0
2018-09-04,XLIN02,DIS,20.0
2018-09-04,XLIN02,FB,15.0
2018-09-04,XLIN02,INTU,10.0
2018-09-04,XLIN02,KHC,35.0
2018-09-04,XLIN02,KO,50.0
2018-09-04,XLIN02,KWEB,60.0
2018-09-04,XLIN02,PFE,50.0
2018-09-04,XLIN02,T,65.0
2018-09-04,XLIN02,TCEHY,50.0
2018-09-04,XLIN02,TPR,30.0
2018-09-05,XLIN02,DIS,20.0
2018-09-05,XLIN02,FB,15.0
2018-09-05,XLIN02,INTU,10.0
2018-09-05,XLIN02,KHC,35.0
2018-09-05,XLIN02,KO,50.0
2018-09-05,XLIN02,KWEB,60.0
2018-09-05,XLIN02,PFE,50.0
2018-09-05,XLIN02,T,65.0
2018-09-05,XLIN02,TCEHY,50.0
2018-09-05,XLIN02,TPR,30.0
2018-09-06,XLIN02,DIS,20.0
2018-09-06,XLIN02,FB,15.0
2018-09-06,XLIN02,INTU,10.0
2018-09-06,XLIN02,KHC,35.0
2018-09-06,XLIN02,KO,50.0
2018-09-06,XLIN02,KWEB,60.0
2018-09-06,XLIN02,PFE,50.0
2018-09-06,XLIN02,T,65.0
2018-09-06,XLIN02,TCEHY,50.0
2018-09-06,XLIN02,TPR,30.0
2018-09-07,XLIN02,DIS,20.0
2018-09-07,XLIN02,FB,15.0
2018-09-07,XLIN02,INTU,10.0
2018-09-07,XLIN02,KHC,35.0
2018-09-07,XLIN02,KO,50.0
2018-09-07,XLIN02,KWEB,60.0
2018-09-07,XLIN02,PFE,50.0
2018-09-07,XLIN02,T,65.0
2018-09-07,XLIN02,TCEHY,50.0
2018-09-07,XLIN02,TPR,30.0
2018-09-10,XLIN02,DIS,20.0
2018-09-10,XLIN02,FB,15.0
2018-09-10,XLIN02,INTU,10.0
2018-09-10,XLIN02,KHC,35.0
2018-09-10,XLIN02,KO,50.0
2018-09-10,XLIN02,KWEB,60.0
2018-09-10,XLIN02,PFE,50.0
2018-09-10,XLIN02,T,65.0
2018-09-10,XLIN02,TCEHY,50.0
2018-09-10,XLIN02,TPR,30.0
2018-09-11,XLIN02,DIS,20.0
2018-09-11,XLIN02,FB,15.0
2018-09-11,XLIN02,INTU,10.0
2018-09-11,XLIN02,KHC,35.0
2018-09-11,XLIN02,KO,50.0
2018-09-11,XLIN02,KWEB,60.0
2018-09-11,XLIN02,PFE,50.0
2018-09-11,XLIN02,T,65.0
2018-09-11,XLIN02,TCEHY,50.0
2018-09-11,XLIN02,TPR,30.0
2018-09-12,XLIN02,DIS,20.0
2018-09-12,XLIN02,FB,15.0
2018-09-12,XLIN02,INTU,10.0
2018-09-12,XLIN02,KHC,35.0
2018-09-12,XLIN02,KO,50.0
2018-09-12,XLIN02,KWEB,60.0
2018-09-12,XLIN02,PFE,50.0
2018-09-12,XLIN02,T,65.0
2018-09-12,XLIN02,TCEHY,50.0
2018-09-12,XLIN02,TPR,30.0
2018-09-13,XLIN02,DIS,20.0
2018-09-13,XLIN02,FB,15.0
2018-09-13,XLIN02,INTU,10.0
2018-09-13,XLIN02,KHC,35.0
2018-09-13,XLIN02,KO,50.0
2018-09-13,XLIN02,KWEB,60.0
2018-09-13,XLIN02,PFE,50.0
2018-09-13,XLIN02,T,65.0
2018-09-13,XLIN02,TCEHY,50.0
2018-09-13,XLIN02,TPR,30.0
2018-09-14,XLIN02,DIS,20.0
2018-09-14,XLIN02,FB,15.0
2018-09-14,XLIN02,INTU,10.0
2018-09-14,XLIN02,KHC,35.0
2018-09-14,XLIN02,KO,50.0
2018-09-14,XLIN02,KWEB,60.0
2018-09-14,XLIN02,PFE,50.0
2018-09-14,XLIN02,T,65.0
2018-09-14,XLIN02,TCEHY,50.0
2018-09-14,XLIN02,TPR,30.0
2018-09-17,XLIN02,DIS,20.0
2018-09-17,XLIN02,FB,15.0
2018-09-17,XLIN02,INTU,10.0
2018-09-17,XLIN02,KHC,35.0
2018-09-17,XLIN02,KO,50.0
2018-09-17,XLIN02,KWEB,60.0
2018-09-17,XLIN02,PFE,50.0
2018-09-17,XLIN02,T,65.0
2018-09-17,XLIN02,TCEHY,50.0
2018-09-17,XLIN02,TPR,30.0
2018-09-18,XLIN02,DIS,20.0
2018-09-18,XLIN02,FB,15.0
2018-09-18,XLIN02,INTU,10.0
2018-09-18,XLIN02,KHC,35.0
2018-09-18,XLIN02,KO,50.0
2018-09-18,XLIN02,KWEB,60.0
2018-09-18,XLIN02,PFE,50.0
2018-09-18,XLIN02,T,65.0
2018-09-18,XLIN02,TCEHY,50.0
2018-09-18,XLIN02,TPR,30.0
2018-09-19,XLIN02,DIS,20.0
2018-09-19,XLIN02,FB,15.0
2018-09-19,XLIN02,INTU,10.0
2018-09-19,XLIN02,KHC,35.0
2018-09-19,XLIN02,KO,50.0
2018-09-19,XLIN02,KWEB,60.0
2018-09-19,XLIN02,PFE,50.0
2018-09-19,XLIN02,T,65.0
2018-09-19,XLIN02,TCEHY,50.0
2018-09-19,XLIN02,TPR,30.0
2018-09-20,XLIN02,DIS,20.0
2018-09-20,XLIN02,FB,15.0
2018-09-20,XLIN02,INTU,10.0
2018-09-20,XLIN02,KHC,35.0
2018-09-20,XLIN02,KO,50.0
2018-09-20,XLIN02,KWEB,60.0
2018-09-20,XLIN02,PFE,50.0
2018-09-20,XLIN02,T,65.0
2018-09-20,XLIN02,TCEHY,50.0
2018-09-20,XLIN02,TPR,30.0
2018-09-21,XLIN02,DIS,20.0
2018-09-21,XLIN02,FB,15.0
2018-09-21,XLIN02,INTU,10.0
2018-09-21,XLIN02,KHC,35.0
2018-09-21,XLIN02,KO,50.0
2018-09-21,XLIN02,KWEB,60.0
2018-09-21,XLIN02,PFE,50.0
2018-09-21,XLIN02,T,65.0
2018-09-21,XLIN02,TCEHY,50.0
2018-09-21,XLIN02,TPR,30.0
2018-09-24,XLIN02,DIS,20.0
2018-09-24,XLIN02,FB,15.0
2018-09-24,XLIN02,INTU,10.0
2018-09-24,XLIN02,KHC,35.0
2018-09-24,XLIN02,KO,50.0
2018-09-24,XLIN02,KWEB,60.0
2018-09-24,XLIN02,PFE,50.0
2018-09-24,XLIN02,T,65.0
2018-09-24,XLIN02,TCEHY,50.0
2018-09-24,XLIN02,TPR,30.0
2018-09-25,XLIN02,DIS,20.0
2018-09-25,XLIN02,FB,15.0
2018-09-25,XLIN02,INTU,10.0
2018-09-25,XLIN02,KHC,35.0
2018-09-25,XLIN02,KO,50.0
2018-09-25,XLIN02,KWEB,60.0
2018-09-25,XLIN02,PFE,50.0
2018-09-25,XLIN02,T,65.0
2018-09-25,XLIN02,TCEHY,50.0
2018-09-25,XLIN02,TPR,30.0
2018-09-26,XLIN02,DIS,20.0
2018-09-26,XLIN02,FB,15.0
2018-09-26,XLIN02,INTU,10.0
2018-09-26,XLIN02,KHC,35.0
2018-09-26,XLIN02,KO,50.0
2018-09-26,XLIN02,KWEB,60.0
2018-09-26,XLIN02,PFE,50.0
2018-09-26,XLIN02,T,65.0
2018-09-26,XLIN02,TCEHY,50.0
2018-09-26,XLIN02,TPR,30.0
2018-09-27,XLIN02,DIS,20.0
2018-09-27,XLIN02,FB,15.0
2018-09-27,XLIN02,INTU,10.0
2018-09-27,XLIN02,KHC,35.0
2018-09-27,XLIN02,KO,50.0
2018-09-27,XLIN02,KWEB,60.0
2018-09-27,XLIN02,PFE,50.0
2018-09-27,XLIN02,T,65.0
2018-09-27,XLIN02,TCEHY,50.0
2018-09-27,XLIN02,TPR,30.0
2018-09-28,XLIN02,DIS,20.0
2018-09-28,XLIN02,FB,15.0
2018-09-28,XLIN02,INTU,10.0
2018-09-28,XLIN02,KHC,35.0
2018-09-28,XLIN02,KO,50.0
2018-09-28,XLIN02,KWEB,60.0
2018-09-28,XLIN02,PFE,50.0
2018-09-28,XLIN02,T,65.0
2018-09-28,XLIN02,TCEHY,50.0
2018-09-28,XLIN02,TPR,30.0
2018-10-01,XLIN02,DIS,20.0
2018-10-01,XLIN02,FB,15.0
2018-10-01,XLIN02,INTU,10.0
2018-10-01,XLIN02,KHC,35.0
2018-10-01,XLIN02,KO,50.0
2018-10-01,XLIN02,KWEB,60.0
2018-10-01,XLIN02,PFE,50.0
2018-10-01,XLIN02,T,65.0
2018-10-01,XLIN02,TCEHY,50.0
2018-10-01,XLIN02,TPR,30.0
2018-10-02,XLIN02,DIS,20.0
2018-10-02,XLIN02,FB,15.0
2018-10-02,XLIN02,INTU,10.0
2018-10-02,XLIN02,KHC,35.0
2018-10-02,XLIN02,KO,50.0
2018-10-02,XLIN02,KWEB,60.0
2018-10-02,XLIN02,PFE,50.0
2018-10-02,XLIN02,T,65.0
2018-10-02,XLIN02,TCEHY,50.0
2018-10-02,XLIN02,TPR,30.0
2018-10-03,XLIN02,DIS,20.0
2018-10-03,XLIN02,FB,15.0
2018-10-03,XLIN02,INTU,10.0
2018-10-03,XLIN02,KHC,35.0
2018-10-03,XLIN02,KO,50.0
2018-10-03,XLIN02,KWEB,60.0
2018-10-03,XLIN02,PFE,50.0
2018-10-03,XLIN02,T,65.0
2018-10-03,XLIN02,TCEHY,50.0
2018-10-03,XLIN02,TPR,30.0
2018-10-04,XLIN02,DIS,20.0
2018-10-04,XLIN02,FB,15.0
2018-10-04,XLIN02,INTU,10.0
2018-10-04,XLIN02,KHC,35.0
2018-10-04,XLIN02,KO,50.0
2018-10-04,XLIN02,KWEB,60.0
2018-10-04,XLIN02,PFE,50.0
2018-10-04,XLIN02,T,65.0
2018-10-04,XLIN02,TCEHY,50.0
2018-10-04,XLIN02,TPR,30.0
2018-10-05,XLIN02,DIS,20.0
2018-10-05,XLIN02,FB,15.0
2018-10-05,XLIN02,INTU,10.0
2018-10-05,XLIN02,KHC,35.0
2018-10-05,XLIN02,KO,50.0
2018-10-05,XLIN02,KWEB,60.0
2018-10-05,XLIN02,PFE,50.0
2018-10-05,XLIN02,T,65.0
2018-10-05,XLIN02,TCEHY,50.0
2018-10-05,XLIN02,TPR,30.0
2018-10-08,XLIN02,DIS,20.0
2018-10-08,XLIN02,FB,15.0
2018-10-08,XLIN02,INTU,10.0
2018-10-08,XLIN02,KHC,35.0
2018-10-08,XLIN02,KO,50.0
2018-10-08,XLIN02,KWEB,60.0
2018-10-08,XLIN02,PFE,50.0
2018-10-08,XLIN02,T,65.0
2018-10-08,XLIN02,TCEHY,50.0
2018-10-08,XLIN02,TPR,30.0
2018-10-09,XLIN02,DIS,20.0
2018-10-09,XLIN02,FB,15.0
2018-10-09,XLIN02,INTU,10.0
2018-10-09,XLIN02,KHC,35.0
2018-10-09,XLIN02,KO,50.0
2018-10-09,XLIN02,KWEB,60.0
2018-10-09,XLIN02,PFE,50.0
2018-10-09,XLIN02,T,65.0
2018-10-09,XLIN02,TCEHY,50.0
2018-10-09,XLIN02,TPR,30.0
2018-10-10,XLIN02,DIS,20.0
2018-10-10,XLIN02,FB,15.0
2018-10-10,XLIN02,INTU,10.0
2018-10-10,XLIN02,KHC,35.0
2018-10-10,XLIN02,KO,50.0
2018-10-10,XLIN02,KWEB,60.0
2018-10-10,XLIN02,PFE,50.0
2018-10-10,XLIN02,T,65.0
2018-10-10,XLIN02,TCEHY,50.0
2018-10-10,XLIN02,TPR,30.0
2018-10-11,XLIN02,DIS,20.0
2018-10-11,XLIN02,FB,15.0
2018-10-11,XLIN02,INTU,10.0
2018-10-11,XLIN02,KHC,35.0
2018-10-11,XLIN02,KO,50.0
2018-10-11,XLIN02,KWEB,60.0
2018-10-11,XLIN02,PFE,50.0
2018-10-11,XLIN02,T,65.0
2018-10-11,XLIN02,TCEHY,50.0
2018-10-11,XLIN02,TPR,30.0
2018-10-12,XLIN02,DIS,20.0
2018-10-12,XLIN02,FB,15.0
2018-10-12,XLIN02,INTU,10.0
2018-10-12,XLIN02,KHC,35.0
2018-10-12,XLIN02,KO,50.0
2018-10-12,XLIN02,KWEB,60.0
2018-10-12,XLIN02,PFE,50.0
2018-10-12,XLIN02,T,65.0
2018-10-12,XLIN02,TCEHY,50.0
2018-10-12,XLIN02,TPR,30.0
2018-10-15,XLIN02,DIS,20.0
2018-10-15,XLIN02,FB,15.0
2018-10-15,XLIN02,INTU,10.0
2018-10-15,XLIN02,KHC,35.0
2018-10-15,XLIN02,KO,50.0
2018-10-15,XLIN02,KWEB,60.0
2018-10-15,XLIN02,PFE,50.0
2018-10-15,XLIN02,T,65.0
2018-10-15,XLIN02,TCEHY,50.0
2018-10-15,XLIN02,TPR,30.0
2018-10-16,XLIN02,DIS,20.0
2018-10-16,XLIN02,FB,15.0
2018-10-16,XLIN02,INTU,10.0
2018-10-16,XLIN02,KHC,35.0
2018-10-16,XLIN02,KO,50.0
2018-10-16,XLIN02,KWEB,60.0
2018-10-16,XLIN02,PFE,50.0
2018-10-16,XLIN02,T,65.0
2018-10-16,XLIN02,TCEHY,50.0
2018-10-16,XLIN02,TPR,30.0
2018-10-17,XLIN02,DIS,20.0
2018-10-17,XLIN02,FB,15.0
2018-10-17,XLIN02,INTU,10.0
2018-10-17,XLIN02,KHC,35.0
2018-10-17,XLIN02,KO,50.0
2018-10-17,XLIN02,KWEB,60.0
2018-10-17,XLIN02,PFE,50.0
2018-10-17,XLIN02,T,65.0
2018-10-17,XLIN02,TCEHY,50.0
2018-10-17,XLIN02,TPR,30.0
2018-10-18,XLIN02,DIS,20.0
2018-10-18,XLIN02,FB,15.0
2018-10-18,XLIN02,INTU,10.0
2018-10-18,XLIN02,KHC,35.0
2018-10-18,XLIN02,KO,50.0
2018-10-18,XLIN02,KWEB,60.0
2018-10-18,XLIN02,PFE,50.0
2018-10-18,XLIN02,T,65.0
2018-10-18,XLIN02,TCEHY,50.0
2018-10-18,XLIN02,TPR,30.0
2018-10-19,XLIN02,DIS,20.0
2018-10-19,XLIN02,FB,15.0
2018-10-19,XLIN02,INTU,10.0
2018-10-19,XLIN02,KHC,35.0
2018-10-19,XLIN02,KO,50.0
2018-10-19,XLIN02,KWEB,60.0
2018-10-19,XLIN02,PFE,50.0
2018-10-19,XLIN02,T,65.0
2018-10-19,XLIN02,TCEHY,50.0
2018-10-19,XLIN02,TPR,30.0
2018-10-22,XLIN02,DIS,20.0
2018-10-22,XLIN02,FB,15.0
2018-10-22,XLIN02,INTU,10.0
2018-10-22,XLIN02,KHC,35.0
2018-10-22,XLIN02,KO,50.0
2018-10-22,XLIN02,KWEB,60.0
2018-10-22,XLIN02,PFE,50.0
2018-10-22,XLIN02,T,65.0
2018-10-22,XLIN02,TCEHY,50.0
2018-10-22,XLIN02,TPR,30.0
2018-10-23,XLIN02,DIS,20.0
2018-10-23,XLIN02,FB,15.0
2018-10-23,XLIN02,INTU,10.0
2018-10-23,XLIN02,KHC,35.0
2018-10-23,XLIN02,KO,50.0
2018-10-23,XLIN02,KWEB,60.0
2018-10-23,XLIN02,PFE,50.0
2018-10-23,XLIN02,T,65.0
2018-10-23,XLIN02,TCEHY,50.0
2018-10-23,XLIN02,TPR,30.0
2018-10-24,XLIN02,DIS,20.0
2018-10-24,XLIN02,FB,15.0
2018-10-24,XLIN02,INTU,10.0
2018-10-24,XLIN02,KHC,35.0
2018-10-24,XLIN02,KO,50.0
2018-10-24,XLIN02,KWEB,60.0
2018-10-24,XLIN02,PFE,50.0
2018-10-24,XLIN02,T,65.0
2018-10-24,XLIN02,TCEHY,50.0
2018-10-24,XLIN02,TPR,30.0
2018-10-25,XLIN02,DIS,20.0
2018-10-25,XLIN02,FB,15.0
2018-10-25,XLIN02,INTU,10.0
2018-10-25,XLIN02,KHC,35.0
2018-10-25,XLIN02,KO,50.0
2018-10-25,XLIN02,KWEB,60.0
2018-10-25,XLIN02,PFE,50.0
2018-10-25,XLIN02,T,65.0
2018-10-25,XLIN02,TCEHY,50.0
2018-10-25,XLIN02,TPR,30.0
2018-10-26,XLIN02,DIS,20.0
2018-10-26,XLIN02,FB,15.0
2018-10-26,XLIN02,INTU,10.0
2018-10-26,XLIN02,KHC,35.0
2018-10-26,XLIN02,KO,50.0
2018-10-26,XLIN02,KWEB,60.0
2018-10-26,XLIN02,PFE,50.0
2018-10-26,XLIN02,T,65.0
2018-10-26,XLIN02,TCEHY,50.0
2018-10-26,XLIN02,TPR,30.0
2018-10-29,XLIN02,DIS,20.0
2018-10-29,XLIN02,FB,15.0
2018-10-29,XLIN02,INTU,10.0
2018-10-29,XLIN02,KHC,35.0
2018-10-29,XLIN02,KO,50.0
2018-10-29,XLIN02,KWEB,60.0
2018-10-29,XLIN02,PFE,50.0
2018-10-29,XLIN02,T,65.0
2018-10-29,XLIN02,TCEHY,50.0
2018-10-29,XLIN02,TPR,30.0
2018-10-30,XLIN02,DIS,20.0
2018-10-30,XLIN02,FB,15.0
2018-10-30,XLIN02,INTU,10.0
2018-10-30,XLIN02,KHC,35.0
2018-10-30,XLIN02,KO,50.0
2018-10-30,XLIN02,KWEB,60.0
2018-10-30,XLIN02,PFE,50.0
2018-10-30,XLIN02,T,65.0
2018-10-30,XLIN02,TCEHY,50.0
2018-10-30,XLIN02,TPR,30.0
2018-10-31,XLIN02,DIS,20.0
2018-10-31,XLIN02,FB,15.0
2018-10-31,XLIN02,INTU,10.0
2018-10-31,XLIN02,KHC,35.0
2018-10-31,XLIN02,KO,50.0
2018-10-31,XLIN02,KWEB,60.0
2018-10-31,XLIN02,PFE,50.0
2018-10-31,XLIN02,T,65.0
2018-10-31,XLIN02,TCEHY,50.0
2018-10-31,XLIN02,TPR,30.0
2018-11-01,XLIN02,DIS,20.0
2018-11-01,XLIN02,FB,15.0
2018-11-01,XLIN02,INTU,10.0
2018-11-01,XLIN02,KHC,35.0
2018-11-01,XLIN02,KO,50.0
2018-11-01,XLIN02,KWEB,60.0
2018-11-01,XLIN02,PFE,50.0
2018-11-01,XLIN02,T,65.0
2018-11-01,XLIN02,TCEHY,50.0
2018-11-01,XLIN02,TPR,30.0
2018-11-02,XLIN02,DIS,20.0
2018-11-02,XLIN02,FB,15.0
2018-11-02,XLIN02,INTU,10.0
2018-11-02,XLIN02,KHC,35.0
2018-11-02,XLIN02,KO,50.0
2018-11-02,XLIN02,KWEB,60.0
2018-11-02,XLIN02,PFE,50.0
2018-11-02,XLIN02,T,65.0
2018-11-02,XLIN02,TCEHY,50.0
2018-11-02,XLIN02,TPR,30.0
2018-11-05,XLIN02,DIS,20.0
2018-11-05,XLIN02,FB,15.0
2018-11-05,XLIN02,INTU,10.0
2018-11-05,XLIN02,KHC,35.0
2018-11-05,XLIN02,KO,50.0
2018-11-05,XLIN02,KWEB,60.0
2018-11-05,XLIN02,PFE,50.0
2018-11-05,XLIN02,T,65.0
2018-11-05,XLIN02,TCEHY,50.0
2018-11-05,XLIN02,TPR,30.0
2018-11-06,XLIN02,DIS,20.0
2018-11-06,XLIN02,FB,15.0
2018-11-06,XLIN02,INTU,10.0
2018-11-06,XLIN02,KHC,35.0
2018-11-06,XLIN02,KO,50.0
